cntrctNo,untyCntrctNo,cntrctOrd,cntrctNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,lngtrmCtnuDivNm,cmmnCntrctYn,cntrctCnclsDate,cntrctPrd,cntrctAmt,ttalCntrctAmt,cntrctInfoUrl,bidNtceNo,bidNtceOrd,bidNtceNm,opengDate,opengTm,rsrvtnPrce,prvtcntrctRsn,bidNtceUrl,cntrctInsttDivNm,cntrctInsttNm,cntrctInsttCd,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTel,cntrctInsttOfcl,dmndInsttDivNm,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,rprsntCorpNm,dmstcCorpYn,rprsntCorpCeoNm,rprsntCorpOfclNm,rprsntCorpBizrno,rprsntCorpAdrs,rprsntCorpContactTel,dataBssDate
R25TA00858836,R25TE07916667,01,"별관 5층 행복식당 증축완료에 따른 가구(식탁,의자)구입",물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025. 11. 30.까지,46483000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00858836&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약) [지방계약법 025조 001항 005호 바목]",,지방자치단체,경기도 양평군,4170000,회계과,서지혜,0317702382,sjh43@korea.kr,지방자치단체,경기도 양평군,4170000,회계과,서지혜,0317702382,sjh43@korea.kr,주식회사 뉴퍼스,Y,이수진,,124-87-50490,경기도 화성시 서신면 전곡산단로,0314194774,2025-12-01
R25TA00948729,R25TE07927029,00,중구 자원재활용처리장 활성탄 구매 교체,물품,총액계약,제한경쟁,단년도계약,N,2025-10-01,Within 80 days after issuing of L/C,119192000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00948729&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01039159,000,중구 자원재활용처리장 활성탄 구매 교체,2025-09-11,11:00,135165100,"[판로지원법 시행령] 중기업,소기업,소상공인 제한 [지방계약법 002의002조 001항 002호 000목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01039159&bidPbancOrd=000,지방자치단체,서울특별시 중구,3010000,재무과,조성희,,csh1203@junggu.seoul.kr,지방자치단체,서울특별시 중구,3010000,재무과,조성희,,csh1203@junggu.seoul.kr,(주)백석화학,Y,김선환,,511-81-17918,경상북도 상주시 중화로,0545336892,2025-12-01
R25TA00924118,R25TE07992750,00,2025년 10월 울산애니원고등학교 급식용 부식 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,45767000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00924118&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01058667,000,2025년 10월 울산애니원고등학교 급식용 부식 구매 수의계약 안내 공고,2025-09-19,11:00,51825950,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약) [지방계약법 025조 001항 005호 라목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01058667&bidPbancOrd=000,교육기관,울산광역시교육청 울산애니원고등학교,7480087,행정실,김미선,,dainms@korea.kr,교육기관,울산광역시교육청 울산애니원고등학교,7480087,행정실,김미선,,dainms@korea.kr,푸드랜드,Y,하정화,,610-24-33134,울산광역시 북구 효암로,0522562293,2025-12-01
R25TA00789772,R25TE07957212,01,울산효문초 2025년 8월-9월 학교급식용 부식 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.8.21.~9.30.,42029900,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00789772&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK00972500,000,울산효문초 2025년 8월-9월 학교급식용 부식 구매 소액수의 견적제출 안내 공고,2025-07-29,11:00,49661550,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약) [지방계약법 025조 001항 005호 라목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00972500&bidPbancOrd=000,교육기관,울산광역시교육청 울산광역시강북교육지원청 울산효문초등학교	,7491252,,손정만,0522899125,sjm1220@korea.kr,교육기관,울산광역시교육청 울산광역시강북교육지원청 울산효문초등학교	,7491252,,손정만,0522899125,sjm1220@korea.kr,다누리푸드,Y,서현영,,604-30-92385,울산광역시 남구 정동로42번길,0522767889,2025-12-01
R25TA00961062,R25TE07972372,00,월드컵공원 트럭 장착식 제설기 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,6450000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00961062&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01083406,000,월드컵공원 트럭 장착식 제설기 구매,2025-10-13,12:00,6450000,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01083406&bidPbancOrd=000,지방자치단체,서울특별시 서부공원여가센터,6114230,공원운영과,강승민,,thanks7@seoul.go.kr,지방자치단체,서울특별시 서부공원여가센터,6114230,공원운영과,강승민,,thanks7@seoul.go.kr,주식회사 새한산업,Y,정성규,,217-88-00149,경기도 파주시 법원읍 법원2산단3로,023095134,2025-12-01
R25TA00953978,R25TE07996304,00,하나행복나눔복지회관 소방용품 구입 및 보수,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,247500,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00953978&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,경상남도 거제시,5370000,,정서진,,jinney96@korea.kr,지방자치단체,경상남도 거제시,5370000,,정서진,,jinney96@korea.kr,거성소방주식회사,Y,윤두호,,520-81-01730,경상남도 거제시 연초면 죽토로,0556342119,2025-12-01
R25TA00639883,R25TE07993255,01,파랑관측장비(Wave Unit),물품,총액계약,제한경쟁,단년도계약,N,2025-10-01,2025.06.17.~2025.12.24. ,102366000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00639883&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK00870093,000,파랑관측장비(Wave Unit),2025-06-05,11:00,103663725,"추정가격 1억원 미만 물품·용역(소기업, 소상공인, 벤처기업, 창업자) [국가계약법 021조 001항 010호 가목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00870093&bidPbancOrd=000,기타공공기관,한국해양과학기술원,Z004822,구매자산실,김보연,,bykim@kiost.ac.kr,기타공공기관,한국해양과학기술원,Z004822,구매자산실,김보연,,bykim@kiost.ac.kr,주식회사 오션사이언스,Y,신민,,783-86-00598,경기도 고양시 일산동구 정발산로,0319027550,2025-12-01
R25TA00947586,R25TE07968775,00,선박용 AFE 컨버터 시스템 제어용 Master 제어보드 및 기구 제작,물품,총액계약,수의계약,단년도계약,N,2025-10-01,20251001~20251110,46200000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00947586&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01075747,000,선박용 AFE 컨버터 시스템 제어용 Master 제어보드 및 기구 제작,2025-09-25,12:00,47972277,경쟁입찰을 실시했으나 입찰자가 1인뿐인 경우 수의계약(기재부장관 고시기간) [국가계약법 027조 003항 000호 000목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01075747&bidPbancOrd=000,기타기관,한국전기연구원,Z004847,경영지원부 구매자산실,서민원,0552801237,mwseo@keri.re.kr,기타기관,한국전기연구원,Z004847,경영지원부 구매자산실,서민원,0552801237,mwseo@keri.re.kr,모드넥스(MODNEX),Y,이은정,,721-66-00632,대전광역시 서구 한밭대로570번길,0428268891,2025-12-01
R25TA00844020,R25TE07944904,01,2025학년도 9월 학교급식용 부식 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,46152640,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00844020&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK00991596,000,2025학년도 9월 학교급식용 부식 구매 소액수의 견적제출 안내 공고,2025-08-18,11:00,55183675,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약) [지방계약법 025조 001항 005호 라목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00991596&bidPbancOrd=000,교육기관,울산광역시강남교육청 울산서여자중학교,7500017,행정실,정윤정,0522673181,2673181@naver.com,교육기관,울산광역시강남교육청 울산서여자중학교,7500017,행정실,정윤정,0522673181,2673181@naver.com,현우fs,Y,정윤숙,,352-19-02463,울산광역시 중구 병영성4길,0522892989,2025-12-01
R25TA00596768,R25TE08004758,01,김포 토종종자 '자광미' 상품화 포장재 디자인 개발 및 제작 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,17919000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00596768&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,경기도 김포시,4090000,자산관리과,나연수,0319802962,rosan56@korea.kr,지방자치단체,경기도 김포시,4090000,자산관리과,나연수,0319802962,rosan56@korea.kr,로프트789,Y,고의성,,523-17-02606,경기도 김포시 김포한강2로23번길,***********,2025-12-01
R25TA00846880,R25TE07993116,01,2025.9월분 학교급식(축산물) 식재료 공급계약,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.9.1.~2025.9.30.,7356410,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00846880&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [국가계약법 026조 001항 005호 가2목],,기타기관,서울특별시교육청 성베드로학교,7010469,행정실,최은미,0220277733,em9523@sen.go.kr,기타기관,서울특별시교육청 성베드로학교,7010469,행정실,최은미,0220277733,em9523@sen.go.kr,(주)팜스토리,Y,편명식,,303-81-05937,서울특별시 강남구 강남대로,07043540358,2025-12-01
R25TA00965224,R25TE08046250,00,초성초 돌봄교실 환경개선 가구 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,납품기한 2025.10.24.,12000000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00965224&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,경기도연천교육청 초성초등학교,7700028,교육행정실,김지혜,0318327226,ookjh80@korea.kr,교육기관,경기도연천교육청 초성초등학교,7700028,교육행정실,김지혜,0318327226,ookjh80@korea.kr,더죤,Y,왕월식,,127-08-43751,경기도 양주시 칠봉산로228번길,0318666205,2025-12-01
R25TA00943372,R25TE07943307,00,서울남부교도소 급식용 축산물 구매 ,물품,단가계약,제한경쟁,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,152625670,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00943372&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01056019,000,"서울남부교도소 급식용 축산물 구매 2단계경쟁(규격,가격)동시 입찰공고",2025-09-22,15:00,337488,"[판로지원법 시행령] 중기업,소기업,소상공인 제한 [국가계약법 002의002조 001항 002호 000목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01056019&bidPbancOrd=000,국가기관,법무부 서울지방교정청 서울남부교도소,1272231,복지과,허행모,0220830252,button6090@korea.kr,국가기관,법무부 서울지방교정청 서울남부교도소,1272231,복지과,허행모,0220830252,button6090@korea.kr,주식회사 엘제이푸드 (LJ FOODS Inc.),Y,전혜진,,167-87-02786,경기도 고양시 덕양구 통일로,0319690601,2025-12-01
R25TA00964571,R25TE08036236,00,'25~'26년 동절기 대비 제설용 소금 구매(1차),물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 28 days after issuing of L/C,14111000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00964571&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,강원특별자치도 영월군 북면,4271033,총무담당,김단영,,ceylondy@korea.kr,지방자치단체,강원특별자치도 영월군 북면,4271033,총무담당,김단영,,ceylondy@korea.kr,유니콘산업,Y,유주현,,225-03-78767,강원특별자치도 영월군 영월읍 선돌길,***********,2025-12-01
R25TA00947501,R25TE08044125,00,(긴급)관급자재 구매(서울남산초 외 7교 GHP 저감장치 구매 설치),물품,총액계약,일반경쟁,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,272388170,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00947501&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01050572,000,(긴급)관급자재 구매(서울남산초 외 7교 GHP 저감장치 구매 설치),2025-09-22,11:00,272388170,예정가격이하 최저가격순 계약이행능력 심사(적격심사) [지방계약법 042조 001항 000호 000목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01050572&bidPbancOrd=000,교육기관,서울특별시교육청 서울특별시중부교육지원청,7061000,재정지원과,안소영,,asyasy@sen.go.kr,교육기관,서울특별시교육청 서울특별시중부교육지원청,7061000,재정지원과,안소영,,asyasy@sen.go.kr,주식회사 알오씨오토시스템,Y,유정준,,730-87-00209,경기도 오산시 독산성로,0312706358,2025-12-01
R25TA00952062,R25TE08047556,00,"(단가)인천 312함(300톤급, 정기수리) 선체 도장수리",물품,총액계약,제한경쟁,단년도계약,N,2025-10-01,25.10.1.~25.11.26.,32951000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00952062&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"특수한설비,기술의보유및실적(물품제조) [국가계약법 021조 001항 003호 000목]",,국가기관,해양경찰청 해양경찰정비창 해양경찰부산정비창,1532883,,김대성,0514192417,kds203008@korae.kr,국가기관,해양경찰청 해양경찰정비창 해양경찰부산정비창,1532883,,김대성,0514192417,kds203008@korae.kr,주식회사종합해사,Y,정규화,,601-81-08293,부산광역시 영도구 남항남로,0514137701,2025-12-01
R25TA00961229,R25TE07970203,00,2025년 10월 학교급식 식재료 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.10.1.~2025.10.31.,4053530,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00961229&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"다른 국가기관, 지방자치단체와 계약 [지방계약법 025조 001항 003호 000목]",,교육기관,경상남도거창교육청 남하초등학교,9210025,행정실,서희정,0559410475,namha4403@korea.kr,교육기관,경상남도거창교육청 남하초등학교,9210025,행정실,서희정,0559410475,namha4403@korea.kr,거창군 농업기술센터,Y,김규태,,611-83-00201,경상남도 거창군 거창읍 거함대로,0559408022,2025-12-01
R25TA00957516,R25TE08052973,00,2025학년도 제58회  졸업기념 추억앨범 제작 ,물품,단가계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,2980000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957516&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,충청남도부여교육청 용당초등학교,8230051,행정실,김정연,0418322190,yngdae@cne.go.kr,교육기관,충청남도부여교육청 용당초등학교,8230051,행정실,김정연,0418322190,yngdae@cne.go.kr,(주)헤브론코리아,Y,홍성진,,314-86-51101,대전광역시 유성구 테크노2로,0426717312,2025-12-01
R25TA00901776,R25TE07932327,01,2025학년도 수원외고 3차 학교도서관 도서 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,2507610,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00901776&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,경기도교육청 수원외국어고등학교,7530761,,조영미,0312590504,sawl@korea.kr,교육기관,경기도교육청 수원외국어고등학교,7530761,,조영미,0312590504,sawl@korea.kr,하늘북,Y,김용근,,424-13-01355,경기도 수원시 장안구 덕영대로417번길,***********,2025-12-01
R25TA00958268,R25TE08043757,00,"DDP 엘리베이터 자가제세동기(심장제세동기, AED) 시스템 구매",물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,79780000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00958268&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"특허,실용신안,디자인등록 제품 [지방계약법 025조 001항 004호 사목]",,지자체 출자출연기관,재단법인서울디자인재단,B552461,경영지원팀,서범석,0220960095,contract@seouldesign.or.kr,지자체 출자출연기관,재단법인서울디자인재단,B552461,경영지원팀,서범석,0220960095,contract@seouldesign.or.kr,좋은엘리베이터(주),Y,제권진,,732-88-00293,부산광역시 강서구 신호산단1로,0519722633,2025-12-01
R25TA00902942,R25TE08050106,00,2025학년도 천안꽃마루유치원 졸업앨범 제작 구매 계약 체결,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.10.01.~12.19.,5330000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00902942&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,충청남도교육청 충청남도천안교육지원청 천안꽃마루유치원,8151277,천안꽃마루유치원 행정실,김은혜,0414185042,dmsgp17@cne.go.kr,교육기관,충청남도교육청 충청남도천안교육지원청 천안꽃마루유치원,8151277,천안꽃마루유치원 행정실,김은혜,0414185042,dmsgp17@cne.go.kr,오즈스튜디오,Y,윤상일,,312-27-30495,충청남도 천안시 서북구 충무로,0415655544,2025-12-01
R25TA00831637,R25TE07994805,01,2025년 9월 중산초등학교 급식용 일반부식 구매 수의계약 안내 공고,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,64519260,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00831637&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01006046,000,2025년 9월 중산초등학교 급식용 일반부식 구매 수의계약 안내 공고,2025-08-20,11:00,74258675,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약) [지방계약법 025조 001항 005호 라목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01006046&bidPbancOrd=000,교육기관,울산광역시교육청 울산광역시강북교육지원청 중산초등학교,7491210,행정실,김주옥,***********,beautyjuok@hanmail.net,교육기관,울산광역시교육청 울산광역시강북교육지원청 중산초등학교,7491210,행정실,김주옥,***********,beautyjuok@hanmail.net,샬롬푸드,Y,서길원,,427-45-00939,울산광역시 남구 정동로42번길,0522618212,2025-12-01
R25TA00930028,R25TE08031756,00,2026년 L5생산라인 설비 대수선 부품 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 147 days after issuing of L/C,82427840,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00930028&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,부품공급 및 설비확충 시 호환성 [지방계약법 025조 001항 004호 타목],,지방공기업,제주특별자치도개발공사,B551939,구매계약팀,강대영,0647803413,dy8986@jpdc.co.kr,지방공기업,제주특별자치도개발공사,B551939,구매계약팀,강대영,0647803413,dy8986@jpdc.co.kr,(주)크로네스코리아,Y,김천수,,213-81-66325,서울특별시 송파구 법원로,0222038920,2025-12-01
R25TA00953257,R25TE07944221,00,가족관계등록업무추진에 따른 소요 토너,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,35100000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00953257&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약) [지방계약법 025조 001항 005호 바목]",,지방자치단체,부산광역시 해운대구,3330000,재무과,도혜현,,asdfjkl7439@korea.kr,지방자치단체,부산광역시 해운대구,3330000,재무과,도혜현,,asdfjkl7439@korea.kr,동남시스템,Y,정해식,,605-06-82978,부산광역시 해운대구 해운대로,0515010291,2025-12-01
R25TA00939132,R25TE08025436,00,2025년 10월분 약사중학교 학교급식용 부식구매 계약,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,22258900,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00939132&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01061544,000, 2025년 10월분 약사중학교 학교급식용 부식구매 소액수의 견적제출,2025-09-24,11:00,25219000,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약) [지방계약법 025조 001항 005호 라목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01061544&bidPbancOrd=000,교육기관,울산광역시교육청 울산광역시강북교육지원청 약사중학교,7491197,행정실,박혜경,,yaksa1@korea.kr,교육기관,울산광역시교육청 울산광역시강북교육지원청 약사중학교,7491197,행정실,박혜경,,yaksa1@korea.kr,우일푸드,Y,원충연,,754-28-01226,울산광역시 남구 삼산로392번길,0529150088,2025-12-01
R25TA00957694,R25TE07945121,00,"2026학년도 덕정고등학교 교복(동복,생활복,활동복) 학교주관구매 계약",물품,단가계약,제한경쟁,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,112000000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957694&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01033391,000,"2026학년도 덕정고등학교 교복(동복,생활복,활동복) 학교주관구매 업체 선정 입찰 공고",2025-09-26,11:00,408698,"[판로지원법 시행령] 중기업,소기업,소상공인 제한 [지방계약법 002의002조 001항 002호 000목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01033391&bidPbancOrd=000,교육기관,경기도교육청 덕정고등학교,7530470,교육행정실,주선영,,joossun@korea.kr,교육기관,경기도교육청 덕정고등학교,7530470,교육행정실,주선영,,joossun@korea.kr,파크랜드가 만드는 피엘(PL)스쿨웨어 양주점,Y,김영은,,310-11-32647,경기도 양주시 옥정동,***********,2025-12-01
R25TA00785222,R25TE07936319,01,[확충사업] 2025년도 노후 실험실습기자재(도립현미경 및 영상분석장치 등 2종) 교체 구매,물품,총액계약,제한경쟁,단년도계약,N,2025-10-01,2025. 8. 4. ~ 2025. 10. 31.,98100000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00785222&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK00969394,000,[확충사업] 2025년도 노후 실험실습기자재(도립현미경 및 영상분석장치 등 2종) 교체 구매,2025-07-25,15:00,99282675,"추정가격 1억원 미만 물품·용역(소기업, 소상공인, 벤처기업, 창업자) [국가계약법 021조 001항 010호 가목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00969394&bidPbancOrd=000,국가기관,국립순천대학교,7008283,재무과,박태린,0617503092,taerin109@scnu.ac.kr,국가기관,국립순천대학교,7008283,재무과,박태린,0617503092,taerin109@scnu.ac.kr,삼우테크,Y,김민식,,110-46-66914,전라남도 순천시 역전장길,07081913527,2025-12-01
R25TA00957628,R25TE07940991,00,체육관 서편 학교로고 부착,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,13970000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957628&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,경상북도교육청 경산여자고등학교,8750144,행정실,구문학,0538114069,8114069@naver.com,기타기관,경상북도교육청 경산여자고등학교,8750144,행정실,구문학,0538114069,8114069@naver.com,한우리디자인,Y,안창영,,515-07-52178,경상북도 경산시 경산로,0538124534,2025-12-01
R25TA00946043,R25TE07920397,00,대성여중 2025년 10월 학교급식용 식자재(친환경 쌀) 구매계약,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025. 10. 1. ~ 2025. 10. 31.,1162200,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00946043&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,충청북도교육청 충청북도청주교육지원청 대성여자중학교,8011152,행정실,김지희,0432554251,ms0120@korea.kr,기타기관,충청북도교육청 충청북도청주교육지원청 대성여자중학교,8011152,행정실,김지희,0432554251,ms0120@korea.kr,청원생명농협쌀조합공동사업법인,Y,이범로,,317-82-01825,충청북도 청주시 청원구 오창읍 가곡길,0432172235,2025-12-01
R25TA00946164,R25TE07920631,00,대성여중 2025년 10월 학교급식용(떡) 구매계약,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025. 10. 1. ~ 2025. 10. 31.,197100,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00946164&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,충청북도교육청 충청북도청주교육지원청 대성여자중학교,8011152,행정실,김지희,0432554251,ms0120@korea.kr,기타기관,충청북도교육청 충청북도청주교육지원청 대성여자중학교,8011152,행정실,김지희,0432554251,ms0120@korea.kr,주식회사 떡과풍경,Y,송인순,,317-81-32001,충청북도 청주시 상당구 문의면 남계3길,0432886015,2025-12-01
